구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제13조제1호,증권수령가능한도의 산정방법 등,제13조,④,1,0,"현금 : 거래소가 사전에 통지한 거래소계좌로 이체하는 방법으로 예탁하고, 결제회원이 사전에 거래소에 통지한 결제회원 명의의 계좌로 이체하는 방법으로 인출. 이 경우 거래소는 예탁된 현금을 거래소의 고유재산과 구분하여 결제회원별로 관리하며, 예탁된 현금에서 발생하는 과실은 해당 결제회원의 결제촉진담보금에 산입한다."
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제13조제2호,증권수령가능한도의 산정방법 등,제13조,④,2,0,"국고채권 또는 통화안정증권 : 「주식·사채 등의 전자등록에 관한 법률」(이하 “전자증권법”이라 한다) 제23조제2항에 따라 예탁결제원에 개설한 결제회원의 계좌관리기관 등 자기계좌부에 전자등록되어 있는 국고채권 또는 통화안정증권에 대하여 전자증권법에서 정하는 바에 따라 거래소가 질권을 취득하는 방법으로 예탁하고, 해당 질권을 말소하는 방법으로 인출. 이 경우 국고채권 또는 통화안정증권의 평가액은 제48조에 따른 대용가격으로 한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제13조제⑤항,증권수령가능한도의 산정방법 등,제13조,⑤,0,0,⑤ 결제회원은 제4항에 따라 결제촉진담보금을 예탁 또는 인출하려는 경우에는 별지 제1호 서식 또는 별지 제2호 서식에 따른 신청서를 거래소에 제출하여야 한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제13조제⑥항,증권수령가능한도의 산정방법 등,제13조,⑥,0,0,⑥ 거래소는 결제회원이 제4항에 따라 결제촉진담보금을 예탁 또는 인출하는 경우에는 그 내역을 지체 없이 예탁결제원에 통지한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제①항,결제회원 및 결제은행의 요건,제14조,①,0,0,① 규정 제12조제3항 단서에서 “세칙으로 정하는 요건을 갖춘 결제회원”이란 한국은행이 자금이체업무를 처리하기 위하여 운영하는 금융결제망을 이용할 수 있는 결제회원을 말한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제②항,결제회원 및 결제은행의 요건,제14조,②,0,0,② 규정 제12조제5항에 따라 대금결제계좌를 개설할 수 있는 은행은 다음 각 호의 요건을 모두 충족하는 은행 중에서 지정한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제1호,결제회원 및 결제은행의 요건,제14조,②,1,0,"「은행업감독규정」 제26조제1항제1호에 따른 보통주자본비율, 기본자본비율 및 총자본비율이 같은 규정 별표 2-9에서 정하는 최소 준수비율의 1. 2배 이상일 것. 다만, 「외국환거래규정」 제10-21조제1항에 따라 기획재정부장관이 청산은행으로 지정한 외은지점(「은행법」제58조제1항에 따라 인가를 받은 외국은행의 지점을 말한다)의 경우에는 자기자본비율[종전의 「은행업감독규정」(금융위원회고시 제2013-22호로 개정되기 전의 것을 말한다) 제26조에 따른 위험가중자산에 대한 자기자본비율을 말한다]이 100분의 10 이상이어야 한다."
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제2호,결제회원 및 결제은행의 요건,제14조,②,2,0,「은행업감독규정」 제26조제1항제2호에 따른 유동성커버리지비율의 1. 1배 이상일 것
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제3호,결제회원 및 결제은행의 요건,제14조,②,3,0,금융감독원이 지정한 적격 외부신용평가기관이 평가한 신용등급 중 가장 낮은 등급이 'AA' 이상일 것
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제③항,결제회원 및 결제은행의 요건,제14조,③,0,0,"③ 거래소는 제2항에 따라 지정된 은행이 다음 각 호의 어느 하나에 해당하는 경우에는 그 사실을 안 날부터 14거래일 이내에 그 지정을 해지하도록 예탁결제원에 요청한다. 다만, 시장상황 및 해당 은행의 재무상황 등을 고려하여 그 필요성을 거래소가 인정하는 경우에는 2개월까지 결제은행 해지의 요청을 유예할 수 있으며, 유예기간 종료 시까지 해지 사유를 해소하지 못한 경우 거래소는 유예기간이 종료한 날부터 14거래일 이내에 그 지정을 해지하도록 예탁결제원에 요청한다."
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제1호,결제회원 및 결제은행의 요건,제14조,③,1,0,「은행업감독규정」 제26조제1항제1호의 최소 준수비율 또는 같은 항 제2호의 유동성커버리지비율에 미달하는 경우
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제2호,결제회원 및 결제은행의 요건,제14조,③,2,0,제2항제3호의 신용등급 요건을 충족하지 못하는 경우
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제3호,결제회원 및 결제은행의 요건,제14조,③,3,0,"「은행업감독규정」 제34조부터 제36조까지에 따라 금융위원회로부터 경영개선권고, 경영개선요구 또는 경영개선명령 조치가 있는 경우"
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제14조제4호,결제회원 및 결제은행의 요건,제14조,③,4,0,「은행업감독규정」 제38조에 따라 금융위원회로부터 긴급조치가 있는 경우
조,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제15조,예탁결제원의 결제이행&#8231;불이행결과의 통지,제15조,0,0,0,규정 제13조제1항 각 호 외의 부분에서 “세칙으로 정하는 시간”이란 결제일의 9시를 말한다.
조,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제16조,국채전문유통시장에서의 결제자금 조달 대상 증권,제16조,0,0,0,규정 제14조제1항에서 “세칙으로 정하는 증권”이란 다음 각 호의 어느 하나에 해당하는 증권을 말한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제16조제1호,국채전문유통시장에서의 결제자금 조달 대상 증권,제16조,0,1,0,국고채권
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제16조제2호,국채전문유통시장에서의 결제자금 조달 대상 증권,제16조,0,2,0,외국환평형기금채권
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제16조제3호,국채전문유통시장에서의 결제자금 조달 대상 증권,제16조,0,3,0,통화안정증권
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제16조제4호,국채전문유통시장에서의 결제자금 조달 대상 증권,제16조,0,4,0,정부가 원리금의 지급을 보증하는 예금보험기금채권
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제17조제①항,국채전문유통시장에서의 결제자금 조달 및 상환,제17조,①,0,0,① 규정 제14조제2항에 따라 예탁결제원은 제16조 각 호의 어느 하나에 해당하는 결제증권을 납부하여야 하는 결제회원(이하 이 조에서 “증권납부결제회원”이라 한다)이 증권결제계좌로 납부할 수 있는 증권이 있는 경우에는 그 내용을 거래소에 통지한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제17조제②항,국채전문유통시장에서의 결제자금 조달 및 상환,제17조,②,0,0,② 거래소는 제1항의 통지를 받은 때에는 대금결제계좌에 납부된 대금과 환매자금(환매조건부매매의 방법으로 한국은행으로부터 조달하는 자금을 말한다. 이하 이 조에서 같다)의 합계금액으로 결제대금을 지급할 수 있는 종목에 대하여 결제일의 9시부터 16시까지 한국은행에 환매조건부매매를 신청할 수 있다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제17조제③항,국채전문유통시장에서의 결제자금 조달 및 상환,제17조,③,0,0,③ 거래소는 제2항의 신청에 따른 환매조건부매매의 체결내용을 한국은행으로부터 통지받은 경우에는 해당 증권을 한국은행에 인도한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제17조제④항,국채전문유통시장에서의 결제자금 조달 및 상환,제17조,④,0,0,④ 거래소가 제3항에 따라 증권을 인도한 경우에는 해당 증권에 대한 환매자금을 지급받아 증권납부결제회원에게 결제대금을 지급하는 방법으로 환매자금을 조달한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제17조제⑤항,국채전문유통시장에서의 결제자금 조달 및 상환,제17조,⑤,0,0,⑤ 거래소가 제4항에 따라 환매자금을 조달한 때에는 그 자금을 당일 17시 15분까지 한국은행에 상환한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제17조제⑥항,국채전문유통시장에서의 결제자금 조달 및 상환,제17조,⑥,0,0,⑥ 제4항과 제5항에 따른 환매자금의 조달 및 상환은 한국은행 계좌와 증권·대금결제계좌간에 대체·이체하는 방법으로 한다. 이 경우 결제계좌를 통하여 한국은행과 증권 및 환매자금을 수수하는 것은 직접 거래소계좌를 통하여 한국은행과 증권 및 환매자금을 수수하는 것과 동일한 효력이 있는 것으로 한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제17조제⑦항,국채전문유통시장에서의 결제자금 조달 및 상환,제17조,⑦,0,0,⑦ 예탁결제원은 제6항에 따른 대체·이체가 있는 경우에는 그 내용을 거래소에 통지한다.
조,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제18조,환매채거래의 보전비율 및 시장가치의 산출,제18조,0,0,0,환매채거래의 보전비율 및 시장가치의 산출에 관한 사항은 「유가증권시장 업무규정 시행세칙」 제90조에서 정하는 바에 따른다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제19조제①항,환매채거래 개별매매계약의 매매채권 및 매매대금에 대한 평가,제19조,①,0,0,① 규정 제17조제2항제1호에 따른 매매채권 및 매매대금에 대한 평가는 다음 각 호의 계산식에 따라 평가금액을 산출한 후 환매채거래의 당사자별 개별매매계약의 정산요구금액을 산출하는 방법으로 한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제19조제1호,환매채거래 개별매매계약의 매매채권 및 매매대금에 대한 평가,제19조,①,1,0,"매매채권의 평가금액 : 매매채권의 액면총액×시장가치/10,000"
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제19조제2호,환매채거래 개별매매계약의 매매채권 및 매매대금에 대한 평가,제19조,①,2,0,매매대금에 대한 평가금액 : {매매대금×(1+환매이자율×경과일수/365)}×(1+보전비율)
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제19조제②항,환매채거래 개별매매계약의 매매채권 및 매매대금에 대한 평가,제19조,②,0,0,② 환매채거래의 당사자별 개별매매계약의 정산요구금액은 다음 각 호의 방법으로 산출한다. 이 경우 산출한 금액이 음수인 경우에는 0으로 한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제19조제1호,환매채거래 개별매매계약의 매매채권 및 매매대금에 대한 평가,제19조,②,1,0,매도자의 정산요구금액 : 매매채권의 평가금액에서 매매대금에 대한 평가금액을 차감
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제19조제2호,환매채거래 개별매매계약의 매매채권 및 매매대금에 대한 평가,제19조,②,2,0,매수자의 정산요구금액 : 매매대금에 대한 평가금액에서 매매채권의 평가금액을 차감
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제20조제①항,환매채거래 개별매매계약의 추가증거금 보유분에 대한 평가,제20조,①,0,0,① 규정 제17조제2항제2호에 따른 매도자 및 매수자의 추가증거금 보유분의 평가는 증거금유지채권 및 현금증거금별로 다음 각 호에 따라 평가금액을 산출한 후 환매채거래의 당사자별 개별매매계약의 추가증거금 순보유금액을 산출하는 방법으로 한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제20조제1호,환매채거래 개별매매계약의 추가증거금 보유분에 대한 평가,제20조,①,1,0,증거금유지채권의 평가금액 : 제19조제1항제1호를 준용하여 산출되는 금액
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제20조제2호,환매채거래 개별매매계약의 추가증거금 보유분에 대한 평가,제20조,①,2,0,현금증거금의 평가금액 : 현금증거금과 그 납부일부터 산출일 당일까지의 기간에 대하여 적용이자율을 사용하여 산정한 이자를 더한 금액
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제20조제②항,환매채거래 개별매매계약의 추가증거금 보유분에 대한 평가,제20조,②,0,0,② 당사자별 개별매매계약의 추가증거금 순보유금액은 다음 각 호의 방법으로 산출한다. 이 경우 제19조제2항 각 호 외의 부분 후단을 준용한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제20조제1호,환매채거래 개별매매계약의 추가증거금 보유분에 대한 평가,제20조,②,1,0,매도자의 추가증거금 순보유금액 : 매도자가 매수자로부터 지급받은 추가증거금의 평가금액의 합계금액에서 매도자가 매수자에게 지급한 추가증거금의 평가금액의 합계금액을 차감
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제20조제2호,환매채거래 개별매매계약의 추가증거금 보유분에 대한 평가,제20조,②,2,0,매수자의 추가증거금 순보유금액 : 매수자가 매도자로부터 지급받은 추가증거금의 평가금액의 합계금액에서 매수자가 매도자에게 지급한 추가증거금의 평가금액의 합계금액을 차감
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제20조제③항,환매채거래 개별매매계약의 추가증거금 보유분에 대한 평가,제20조,③,0,0,③ 제1항제2호에 따른 적용이자율(이하 “적용이자율”이라 한다)은 해당 환매채거래의 환매이자율로 한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제21조제①항,양쪽 당사자가 동일한 모든 매매계약에 대한 정산요구금액의 산출,제21조,①,0,0,① 규정 제17조제2항제3호에 따른 정산요구금액은 다음 각 호의 방법에 따라 산출한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제21조제1호,양쪽 당사자가 동일한 모든 매매계약에 대한 정산요구금액의 산출,제21조,①,1,0,매매계약의 한쪽 당사자의 제19조제2항에 따른 개별매매계약의 정산요구금액의 합계금액과 규정 제16조에 따른 이자 등(이하 ”수익“이라 한다) 중 반환되지 아니한 금액의 합계금액을 더한 금액에서 제20조제2항에 따른 추가증거금 순보유금액의 합계금액을 뺀 금액을 산출
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제21조제2호,양쪽 당사자가 동일한 모든 매매계약에 대한 정산요구금액의 산출,제21조,①,2,0,매매거래의 다른 쪽 당사자의 제19조제2항에 따른 개별매매계약의 정산요구금액의 합계금액과 수익 중 반환되지 아니한 금액의 합계금액을 더한 금액에서 제20조제2항에 따른 추가증거금 순보유금액의 합계금액을 뺀 금액을 산출
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제21조제3호,양쪽 당사자가 동일한 모든 매매계약에 대한 정산요구금액의 산출,제21조,①,3,0,제1호의 금액에서 제2호의 금액을 빼는 방법으로 매매거래의 한쪽 당사자의 정산요구금액(음수인 경우에는 0으로 한다)을 산출
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제21조제4호,양쪽 당사자가 동일한 모든 매매계약에 대한 정산요구금액의 산출,제21조,①,4,0,제2호의 금액에서 제1호의 금액을 빼는 방법으로 매매거래의 다른 쪽 당사자의 정산요구금액(음수인 경우에는 0으로 한다)을 산출
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제21조제②항,양쪽 당사자가 동일한 모든 매매계약에 대한 정산요구금액의 산출,제21조,②,0,0,② 수익의 산출은 수익지급일부터 산출일 당일까지의 기간에 대하여 적용이자율을 사용하여 산정한 이자를 더하는 방법으로 한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제22조제①항,환매채거래 정산요구금액의 통지 등,제22조,①,0,0,"① 규정 제17조제5항에 따라 거래소는 당일의 10시까지 정산요구금액을 매매계약의 양쪽 당사자에게 통지하고, 통지를 받은 다른 쪽 당사자는 당일의 13시 30분까지 증거금유지채권 또는 현금증거금을 선택하여 거래소에 신고하여야 한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제22조제②항,환매채거래 정산요구금액의 통지 등,제22조,②,0,0,② 규정 제17조제3항에 따라 거래소는 증거금유지채권을 징수하는 경우에는 징수시마다 「유가증권시장 업무규정」 제61조에 따른 대상채권 중 정산요구를 받은 다른 쪽 당사자가 선택한 임의의 한 종목으로 징수한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제22조제③항,환매채거래 정산요구금액의 통지 등,제22조,③,0,0,③ 규정 제17조제3항에도 불구하고 거래소는 매매거래일별로 동일한 다른 쪽 당사자의 모든 매매계약에 대한 한쪽 당사자의 정산요구금액이 매매계약별 일일정산환매대금(매매거래일별로 일일정산을 위하여 산출하는 환매대금을 말한다)의 합계금액에 증거금유지의무면제비율을 곱한 금액을 초과하지 아니하는 경우에는 추가증거금을 징수하지 아니한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제22조제④항,환매채거래 정산요구금액의 통지 등,제22조,④,0,0,④ 제3항에 따른 증거금유지의무면제비율은 2%로 한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제22조제⑤항,환매채거래 정산요구금액의 통지 등,제22조,⑤,0,0,⑤ 규정 제17조제4항에 따라 거래소는 징수한 추가증거금을 당일에 정산요구금액이 발생한 한쪽 당사자에게 지급한다. 이 경우 증거금유지채권을 지급한 경우에는 지급일부터 환매일까지의 기간 중 해당 증거금유지채권(해당 채권을 처분한 금액을 포함한다)에서 발생한 수익의 반환에 관하여는 규정 제16조를 준용한다.
조,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제23조,환매채거래 추가증거금의 반환,제23조,0,0,0,규정 제18조제3항에 따른 추가증거금의 반환은 다음 각 호에 따른다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제23조제1호,환매채거래 추가증거금의 반환,제23조,0,1,0,"증거금유지채권 : 증거금유지채권, 증거금유지채권의 납부일부터 환매일까지의 기간 중 한쪽 당사자가 지급받은 수익 중 다른 쪽 당사자에게 반환되지 아니한 수익 및 그 수익에 수익지급일부터 환매일까지의 기간에 대하여 적용이자율을 사용하여 산정한 이자를 더한 금액을 반환"
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제23조제2호,환매채거래 추가증거금의 반환,제23조,0,2,0,현금증거금 : 현금증거금과 그 납부일부터 환매일까지의 기간에 대하여 적용이자율을 사용하여 산정한 이자를 더한 금액을 반환
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제24조제①항,기준일종목 및 증권미납부 제한종목의 범위,제24조,①,0,0,① 규정 제19조제1항제3호에 따른 기준일종목은 다음 각 호의 어느 하나에 해당하는 날(휴장일인 경우에는 그 직전 매매거래일로 한다)에 결제가 이루어지는 종목으로 한다.
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제24조제1호,기준일종목 및 증권미납부 제한종목의 범위,제24조,①,1,0,배당 등의 권리를 행사할 주주를 확정하기 위한 기준이 되는 날 또는 명의개서를 정지하는 날의 전일
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제24조제2호,기준일종목 및 증권미납부 제한종목의 범위,제24조,①,2,0,자본금감소 등의 사유로 소유자의 주식수의 변경이 발생하는 경우 그 소유자를 확정하는 기준일
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제24조제②항,기준일종목 및 증권미납부 제한종목의 범위,제24조,②,0,0,② 제1항의 기준일종목의 해당 여부 및 기준일종목의 유형은 예탁결제원이 통지한 바에 따른다.
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제24조제③항,기준일종목 및 증권미납부 제한종목의 범위,제24조,③,0,0,③ 규정 제19조제3항에 따른 증권미납부 제한종목은 다음 각 호의 어느 하나에 해당하는 종목으로 한다.
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제24조제1호,기준일종목 및 증권미납부 제한종목의 범위,제24조,③,1,0,제1항 각 호의 기준일종목
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제24조제2호,기준일종목 및 증권미납부 제한종목의 범위,제24조,③,2,0,상장지수집합투자기구 집합투자증권
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제24조제3호,기준일종목 및 증권미납부 제한종목의 범위,제24조,③,3,0,상장폐지종목
조,2,증권시장의 청산 및 결제,3,증권결제의 특례,제25조,주권등의 미납부·미수령시 결제증권 및 결제대금의 산출방법,제25조,0,0,0,규정 제20조제3항에 따라 주권등의 결제가 이연되는 경우에 회원이 거래소에 납부하거나 거래소로부터 수령하는 결제증권 및 결제대금은 다음 각 호의 방법으로 산출하여 확정한다.
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제25조제1호,주권등의 미납부·미수령시 결제증권 및 결제대금의 산출방법,제25조,0,1,0,결제증권 : 가목의 수량과 나목의 수량을 차감하여 확정
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제25조제1호가목,주권등의 미납부·미수령시 결제증권 및 결제대금의 산출방법,제25조,0,1,가,가. 해당 결제일에 납부하지 아니한 수량과 제8조제2항제1호에 따라 확정되는 그다음 결제일의 납부수량의 합계수량
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제25조제1호나목,주권등의 미납부·미수령시 결제증권 및 결제대금의 산출방법,제25조,0,1,나,나. 해당 결제일에 수령하지 아니한 수량과 제8조제2항제1호에 따라 확정되는 그다음 결제일의 수령수량의 합계수량
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제25조제2호,주권등의 미납부·미수령시 결제증권 및 결제대금의 산출방법,제25조,0,2,0,결제대금 : 가목의 금액과 나목의 금액을 차감하여 확정
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제25조제2호가목,주권등의 미납부·미수령시 결제증권 및 결제대금의 산출방법,제25조,0,2,가,가. 해당 결제일에 납부한 이연결제대금과 제8조제2항제2호에 따라 확정되는 그다음 결제일의 수령대금의 합계금액
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제25조제2호나목,주권등의 미납부·미수령시 결제증권 및 결제대금의 산출방법,제25조,0,2,나,나. 해당 결제일에 수령한 이연결제대금과 제8조제2항제2호에 따라 확정되는 그다음 결제일의 납부금액의 합계금액
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제26조제①항,이연결제대금의 산출방법 등,제26조,①,0,0,"① 규정 제21조제2항에 따라 이연결제대금은 결제회원이 결제시한까지 거래소에 납부하지 아니하거나 거래소로부터 수령하지 아니한 종목별 수량에 해당 종목의 종가(결제일 당일의 종가가 없는 경우에는 기준가격으로 하고, 기준가격이 없는 경우에는 최근 매매거래일의 종가로 한다)를 곱한 금액의 합계금액으로 한다."
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제26조제②항,이연결제대금의 산출방법 등,제26조,②,0,0,"② 이연결제대금을 납부하여야 하는 결제회원은 17시(결제시한을 변경하는 경우에는 변경된 시간을 고려하여 거래소가 별도로 정하는 시간으로 한다. 이하 이 항에서 같다)까지 대금결제계좌(한국은행에 개설된 계좌는 제외한다)로 납부하여야 하며, 거래소는 이연결제대금을 수령할 결제회원에게 17시 이후에 지급한다. 이 경우 규정 제12조제4항을 준용한다."
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제①항,주권등 미납부종목에 대한 거래소의 매입인도,제27조,①,0,0,① 규정 제22조제1항에서 “세칙으로 정하는 종목”이란 다음 각 호의 어느 하나에 해당하는 종목을 말한다.
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제1호,주권등 미납부종목에 대한 거래소의 매입인도,제27조,①,1,0,결제회원이 주권등을 결제일부터 기산하여 3일째 되는 날 이후의 날(이하 이 조에서 “매입인도일”이라 한다)의 장종료 30분전까지 납부하지 아니한 종목. 이 경우 일수의 계산은 매매거래일을 기준으로 한다.
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제2호,주권등 미납부종목에 대한 거래소의 매입인도,제27조,①,2,0,결제회원이 기준일종목을 결제일의 시간외시장 종료 50분전까지 납부하지 아니한 종목
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제②항,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,0,0,② 규정 제22조제2항제1호에서 “세칙으로 정하는 방법”이란 다음 각 호의 방법을 말한다.
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제1호,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,1,0,매수호가의 수량 확정 : 다음 각 목에 따라 수량을 확정
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제1호가목,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,1,가,가. 제1항제1호에 해당하는 종목 : 다음의 수량 중 적은 수량(1) 결제일부터 매입인도일의 장종료 30분전까지 연속하여 납부하지 아니한 수량(2) 매입인도일의 전일을 기산일로 하여 소급한 1개월간 해당 종목의 일평균거래량의 25%에 해당하는 수량
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제1호나목,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,1,나,나. 제1항제2호에 해당하는 종목 : 결제일의 시간외시장 종료 50분전까지 납부하지 아니한 수량
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제2호,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,2,0,제1호에 따라 확정한 수량에 대하여 미납부기간별로 위탁매매분과 자기매매분을 구분하여 각각 제4항제3호나목의 가격으로 호가를 제출. 이 경우 매수호가는 다음 각 목의 순서에 따라 제출한다
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제2호가목,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,2,가,가. 미납부기간이 오래된 호가
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제2호나목,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,2,나,나. 수량이 많은 호가
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제2호다목,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,2,다,다. 자기매매분에 해당하는 호가
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제2호라목,주권등 미납부종목에 대한 거래소의 매입인도,제27조,②,2,라,라. 위탁매매분에 해당하는 호가
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제③항,주권등 미납부종목에 대한 거래소의 매입인도,제27조,③,0,0,"③ 결제회원은 거래소가 제2항에 따라 매입인도를 위한 매수호가를 제출할 수 있도록 사전에 위탁매매분 및 자기매매분별로 매입인도를 위한 계좌를 설정하여 거래소에 통지하여야 하며, 거래소가 제2항에 따라 매수호가를 제출한 때에는 그 내역을 해당 회원에게 통지하여야 한다."
항,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제④항,주권등 미납부종목에 대한 거래소의 매입인도,제27조,④,0,0,④ 규정 제22조제2항제2호에서 “세칙으로 정하는 방법”이란 다음 각 호의 방법을 말한다.
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제1호,주권등 미납부종목에 대한 거래소의 매입인도,제27조,④,1,0,매도회원은 위탁자로부터 주문(신용거래에 따른 주문은 제외한다)을 받은 경우에 한정하여 매도호가를 제출
호,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제2호,주권등 미납부종목에 대한 거래소의 매입인도,제27조,④,2,0,매도호가는 다음 각 목의 시간에 제출
목,2,증권시장의 청산 및 결제,3,증권결제의 특례,제27조제2호가목,주권등 미납부종목에 대한 거래소의 매입인도,제27조,④,2,가,가. 제1항제1호에 해당하는 종목 : 장종료 5분후부터 10분간
